,index,order_id,quantity,item_name,choice_description,item_price
4186,4238,1692,1,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Sour Cream, Cheese, Guacamole]]",11.25
4187,4239,1692,1,Carnitas Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]",11.89
4188,4240,1692,1,Canned Soft Drink,[Diet Coke],1.25
4189,4241,1693,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.39
4190,4242,1693,1,Chips and Guacamole,Default,4.45
4191,4243,1694,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
4192,4244,1694,1,Chips,Default,2.15
4193,4245,1694,1,Bottled Water,Default,1.5
4194,4246,1695,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]",11.75
4195,4247,1695,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, Cheese]",8.75
4196,4248,1695,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25
4197,4249,1696,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
4198,4250,1696,1,Chips and Guacamole,Default,4.45
4199,4251,1696,1,Canned Soft Drink,[Coke],1.25
4200,4252,1696,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4201,4253,1697,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
4202,4254,1697,1,Chips and Tomatillo Green Chili Salsa,Default,2.95
4203,4255,1698,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
4204,4256,1698,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75
4205,4257,1698,1,Chips,Default,2.15
4206,4258,1699,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
4207,4259,1699,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]",11.25
4208,4260,1699,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
4209,4261,1700,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]",11.25
4210,4262,1700,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
4211,4263,1701,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
4212,4264,1701,1,Chips,Default,2.15
4213,4265,1701,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4214,4267,1702,1,Steak Bowl,"[Rice, Tomatillo-Red Chili Salsa (Hot)]",8.99
4215,4268,1702,1,Steak Burrito,"[Rice, Tomatillo-Red Chili Salsa (Hot)]",8.99
4216,4269,1703,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
4217,4270,1703,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25
4218,4271,1703,1,Barbacoa Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
4219,4272,1703,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4220,4273,1704,1,Chicken Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Rice, Lettuce, Cheese]]",8.75
4221,4274,1704,1,Chips and Guacamole,Default,4.45
4222,4275,1705,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
4223,4276,1705,1,Canned Soft Drink,[Diet Coke],1.25
4224,4277,1705,1,Chips and Guacamole,Default,4.45
4225,4278,1706,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.25
4226,4279,1706,1,Canned Soft Drink,[Coke],1.25
4227,4280,1707,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
4228,4281,1707,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
4229,4282,1708,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25
4230,4283,1708,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
4231,4284,1709,1,Canned Soft Drink,[Diet Coke],1.25
4232,4285,1709,1,Canned Soft Drink,[Sprite],1.25
4233,4286,1709,1,Canned Soft Drink,[Nestea],1.25
4234,4287,1709,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25
4235,4288,1710,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Guacamole]]",11.75
4236,4289,1710,1,Chips,Default,2.15
4237,4290,1711,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
4238,4291,1711,1,Chips and Guacamole,Default,4.45
4239,4292,1712,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]",8.75
4240,4293,1712,1,Chips and Guacamole,Default,4.45
4241,4294,1713,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]",11.25
4242,4295,1713,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",9.25
4243,4296,1714,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",8.75
4244,4297,1714,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",9.25
4245,4298,1714,1,Chips and Guacamole,Default,4.45
4246,4299,1715,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4247,4300,1715,1,Chips and Guacamole,Default,4.45
4248,4301,1715,1,Canned Soft Drink,[Coke],1.25
4249,4302,1716,1,Chips and Guacamole,Default,4.45
4250,4303,1716,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
4251,4304,1717,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",9.25
4252,4305,1717,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25
4253,4306,1717,1,Chips,Default,2.15
4254,4307,1718,2,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",23.5
4255,4308,1718,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",9.25
4256,4309,1718,1,Chips,Default,2.15
4257,4310,1719,2,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce, Sour Cream]]",18.5
4258,4311,1719,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
4259,4312,1719,2,Chips and Tomatillo Red Chili Salsa,Default,5.9
4260,4313,1720,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]",11.89
4261,4314,1720,1,Chips and Guacamole,Default,4.45
4262,4315,1721,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75
4263,4316,1721,1,Chips and Guacamole,Default,4.45
4264,4317,1722,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25
4265,4318,1722,1,Chips and Fresh Tomato Salsa,Default,2.95
4266,4319,1723,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25
4267,4320,1723,1,Chips and Tomatillo Red Chili Salsa,Default,2.95
4268,4321,1724,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.25
4269,4322,1724,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Lettuce, Guacamole]]",11.25
4270,4323,1725,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.25
4271,4324,1725,1,Chips and Fresh Tomato Salsa,Default,2.95
4272,4325,1726,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4273,4326,1726,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
4274,4327,1727,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",9.25
4275,4328,1727,1,Chips and Tomatillo Green Chili Salsa,Default,2.95
4276,4329,1728,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Lettuce]]",11.25
4277,4330,1728,1,Chips,Default,2.15
4278,4331,1729,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
4279,4332,1729,2,Chips and Guacamole,Default,8.9
4280,4333,1730,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75
4281,4334,1730,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
4282,4335,1731,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4283,4336,1731,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4284,4337,1732,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75
4285,4338,1732,1,Chips,Default,2.15
4286,4339,1732,1,Canned Soft Drink,[Coke],1.25
4287,4340,1733,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
4288,4341,1733,1,Canned Soft Drink,[Sprite],1.25
4289,4342,1734,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75
4290,4343,1734,1,Chips and Guacamole,Default,4.45
4291,4344,1735,1,Canned Soft Drink,[Coke],1.25
4292,4345,1735,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.25
4293,4346,1735,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25
4294,4347,1736,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4295,4348,1736,1,Canned Soft Drink,[Coke],1.25
4296,4349,1737,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Guacamole]]",11.25
4297,4350,1737,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",11.25
4298,4351,1737,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",11.25
4299,4352,1738,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75
4300,4353,1738,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce]]",8.75
4301,4354,1738,2,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",18.5
4302,4355,1739,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]",11.75
4303,4356,1739,1,Canned Soft Drink,[Coke],1.25
4304,4357,1740,1,Chips and Guacamole,Default,4.45
4305,4358,1740,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25
4306,4359,1741,1,6 Pack Soft Drink,[Coke],6.49
4307,4360,1741,1,Chips and Guacamole,Default,4.45
4308,4361,1741,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",8.75
4309,4362,1742,1,Chicken Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Rice, Cheese, Lettuce, Guacamole, Sour Cream, Fajita Vegetables]]",11.25
4310,4363,1742,1,6 Pack Soft Drink,[Diet Coke],6.49
4311,4364,1742,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4312,4365,1743,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
4313,4366,1743,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream]]",9.25
4314,4367,1744,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25
4315,4368,1744,1,Chips,Default,2.15
4316,4369,1745,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
4317,4370,1745,1,Chips and Guacamole,Default,4.45
4318,4371,1745,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4319,4373,1746,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
4320,4374,1746,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",9.25
4321,4375,1746,1,Chips and Guacamole,Default,4.45
4322,4376,1746,1,Canned Soft Drink,[Lemonade],1.25
4323,4377,1746,1,Canned Soft Drink,[Sprite],1.25
4324,4378,1747,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Lettuce]]",8.75
4325,4379,1747,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4326,4380,1748,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
4327,4381,1748,1,Chips,Default,2.15
4328,4382,1748,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4329,4383,1749,1,Chips and Guacamole,Default,4.45
4330,4384,1749,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4331,4385,1749,1,Canned Soft Drink,[Coke],1.25
4332,4386,1750,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]",11.75
4333,4387,1750,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4334,4388,1751,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]",11.25
4335,4389,1751,2,Chips,Default,4.3
4336,4390,1751,1,Barbacoa Salad Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.39
4337,4391,1752,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese]]",9.39
4338,4392,1752,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",8.75
4339,4393,1753,1,Canned Soft Drink,[Coke],1.25
4340,4394,1753,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",9.25
4341,4395,1753,1,Chips and Guacamole,Default,4.45
4342,4396,1754,1,Chicken Bowl,"[Fresh Tomato Salsa, [Black Beans, Rice, Sour Cream, Cheese, Guacamole, Lettuce]]",11.25
4343,4397,1754,1,Canned Soft Drink,[Sprite],1.25
4344,4398,1755,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese]]",8.75
4345,4399,1755,1,Canned Soft Drink,[Coke],1.25
4346,4400,1755,1,Chips and Tomatillo Green Chili Salsa,Default,2.95
4347,4401,1756,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.25
4348,4402,1756,1,Chips and Guacamole,Default,4.45
4349,4403,1757,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
4350,4404,1757,1,Bottled Water,Default,1.5
4351,4405,1757,1,Chips and Guacamole,Default,4.45
4352,4406,1758,1,Chips and Guacamole,Default,4.45
4353,4407,1758,1,Steak Burrito,"[Fresh Tomato Salsa, [Cheese, Black Beans, Rice]]",9.25
4354,4408,1759,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
4355,4409,1759,1,Chips and Tomatillo Red Chili Salsa,Default,2.95
4356,4410,1759,1,Canned Soft Drink,[Diet Coke],1.25
4357,4411,1760,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
4358,4412,1760,1,Chips and Tomatillo Red Chili Salsa,Default,2.95
4359,4413,1761,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
4360,4414,1761,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",8.75
4361,4415,1761,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75
4362,4416,1761,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese]]",8.75
4363,4417,1761,2,Chips,Default,4.3
4364,4418,1762,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
4365,4419,1762,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Lettuce]]",9.39
4366,4420,1763,1,Chips and Guacamole,Default,4.45
4367,4421,1763,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
4368,4422,1763,1,Canned Soft Drink,[Coke],1.25
4369,4423,1764,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",22.5
4370,4424,1764,1,Chips and Guacamole,Default,4.45
4371,4425,1764,1,Chips and Fresh Tomato Salsa,Default,2.95
4372,4426,1764,1,Chips,Default,2.15
4373,4427,1764,2,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",23.5
4374,4428,1765,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
4375,4429,1765,1,Chips,Default,2.15
4376,4430,1765,1,Canned Soft Drink,[Coke],1.25
4377,4431,1766,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
4378,4432,1766,1,Chips and Guacamole,Default,4.45
4379,4433,1766,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25
4380,4434,1766,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]",11.75
4381,4435,1767,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",17.5
4382,4436,1768,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
4383,4437,1768,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4384,4438,1768,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25
4385,4439,1769,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
4386,4440,1769,1,Chips and Guacamole,Default,4.45
4387,4441,1770,1,Barbacoa Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]",11.75
4388,4442,1770,1,Bottled Water,Default,1.5
4389,4443,1771,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
4390,4444,1771,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",8.75
4391,4445,1772,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]",11.75
4392,4446,1772,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25
4393,4447,1772,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25
4394,4448,1773,1,Chips and Guacamole,Default,4.45
4395,4449,1773,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
4396,4450,1774,1,Carnitas Crispy Tacos,"[Fresh Tomato Salsa, [Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25
4397,4451,1774,1,Chips and Guacamole,Default,4.45
4398,4452,1775,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
4399,4453,1775,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese]]",8.75
4400,4454,1775,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75
4401,4455,1776,1,Chips,Default,2.15
4402,4456,1776,1,Bottled Water,Default,1.5
4403,4457,1776,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75
4404,4458,1777,1,Chips and Guacamole,Default,4.45
4405,4459,1777,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25
4406,4460,1778,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75
4407,4461,1778,1,Bottled Water,Default,1.5
4408,4462,1778,1,Canned Soft Drink,[Lemonade],1.25
4409,4464,1779,1,Canned Soft Drink,[Diet Coke],1.25
4410,4465,1779,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
4411,4466,1779,1,Chips and Tomatillo Red Chili Salsa,Default,2.95
4412,4467,1780,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4413,4468,1780,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4414,4469,1781,1,Bottled Water,Default,1.5
4415,4470,1781,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4416,4471,1782,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4417,4472,1782,1,Chips,Default,2.15
4418,4473,1783,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",9.25
4419,4474,1783,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",8.75
4420,4475,1784,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4421,4476,1784,1,Chips and Tomatillo Green Chili Salsa,Default,2.95
4422,4477,1785,1,Bottled Water,Default,1.5
4423,4478,1785,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75
4424,4480,1785,1,Canned Soft Drink,[Diet Coke],1.25
4425,4481,1786,1,Chicken Bowl,"[Fresh Tomato Salsa, Rice]",8.75
4426,4482,1786,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
4427,4483,1786,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4428,4484,1786,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4429,4485,1786,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.75
4430,4486,1786,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
4431,4487,1786,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.75
4432,4488,1786,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",8.75
4433,4489,1786,4,Chips and Guacamole,Default,17.8
4434,4490,1786,4,Canned Soft Drink,[Coke],20.0
4435,4491,1786,4,Canned Soft Drink,[Sprite],30.0
